bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
40	2	0.91	16	304.5	0.2	59	0	4167.6 (0.81)
40	2	0.91	20	366.0	0.2	71	0	4225.1 (0.83)
40	2	0.91	32	546.0	0.3	106	0	4370.0 (0.85)
40	2	0.91	64	1027.5	0.2	200	0	4522.5 (0.88)
40	2	0.91	128	1987.5	5.6	388	1	4491.4 (0.88)
40	2	0.91	256	2500.5	25.5	488	4	4539.4 (0.89)
40	2	0.92	4	61.5	0.3	12	0	3610.2 (0.71)
40	2	0.92	6	162.0	0.2	31	0	3691.4 (0.72)
40	2	0.92	8	199.5	0.2	38	0	3761.5 (0.73)
40	2	0.92	10	234.0	0.1	45	0	3841.3 (0.75)
40	2	0.92	12	268.5	0.1	52	0	3917.0 (0.77)
40	2	0.92	14	303.0	0.5	59	0	4028.4 (0.79)
40	2	0.92	16	337.5	0.1	65	0	4024.5 (0.79)
40	2	0.92	20	405.0	0.3	79	0	4137.1 (0.81)
40	2	0.92	32	610.5	0.2	119	0	4366.6 (0.85)
40	2	0.92	64	1158.0	0.2	226	0	4576.4 (0.89)
40	2	0.92	128	2254.5	8.0	440	1	4566.9 (0.89)
40	2	0.92	256	2500.5	24.7	488	4	4577.5 (0.89)
40	2	0.93	4	81.0	0.2	15	0	3838.1 (0.75)
40	2	0.93	6	180.0	0.2	35	0	3863.8 (0.75)
40	2	0.93	8	217.5	0.3	42	0	3878.6 (0.76)
40	2	0.93	10	258.0	0.2	50	0	3944.5 (0.77)
40	2	0.93	12	298.5	0.3	58	0	4073.4 (0.80)
40	2	0.93	14	337.5	0.3	65	0	4102.9 (0.80)
40	2	0.93	16	378.0	0.3	73	0	4161.5 (0.81)
40	2	0.93	20	456.0	0.3	89	0	4243.1 (0.83)
40	2	0.93	32	694.5	0.3	135	0	4444.3 (0.87)
40	2	0.93	64	1329.0	1.0	259	0	4632.7 (0.90)
40	2	0.93	128	2500.5	14.0	488	2	4629.2 (0.90)
40	2	0.93	256	2500.5	26.6	488	5	4624.4 (0.90)
40	2	0.94	4	112.5	0.2	21	0	3736.6 (0.73)
40	2	0.94	6	198.0	0.2	38	0	3774.6 (0.74)
40	2	0.94	8	243.0	0.3	47	0	3879.9 (0.76)
40	2	0.94	10	289.5	0.3	56	0	3928.5 (0.77)
40	2	0.94	12	337.5	0.3	65	0	3995.2 (0.78)
40	2	0.94	14	384.0	0.5	75	0	4058.8 (0.79)
40	2	0.94	16	442.5	0.4	86	0	4140.8 (0.81)
40	2	0.94	20	525.0	0.5	102	0	4242.4 (0.83)
40	2	0.94	32	805.5	0.3	157	0	4462.7 (0.87)
40	2	0.94	64	1555.5	2.1	303	0	4682.3 (0.91)
40	2	0.94	128	2500.5	16.9	488	3	4673.1 (0.91)
40	2	0.94	256	2500.5	26.8	488	5	4686.5 (0.92)
40	2	0.95	4	157.5	0.3	30	0	3815.9 (0.75)
40	2	0.95	6	222.0	0.3	43	0	3903.8 (0.76)
40	2	0.95	8	279.0	0.3	54	0	4009.7 (0.78)
40	2	0.95	10	334.5	0.5	65	0	4041.5 (0.79)
40	2	0.95	12	391.5	0.5	76	0	4160.0 (0.81)
40	2	0.95	14	448.5	0.4	87	0	4208.0 (0.82)
40	2	0.95	16	505.5	0.3	98	0	4329.6 (0.85)
40	2	0.95	20	642.0	0.4	125	0	4362.3 (0.85)
40	2	0.95	32	960.0	0.4	187	0	4520.8 (0.88)
40	2	0.95	64	1872.0	3.1	365	0	4717.5 (0.92)
40	2	0.95	128	2500.5	20.7	488	4	4689.3 (0.92)
40	2	0.95	256	2500.5	26.8	488	5	4739.3 (0.93)
40	2	0.96	4	189.0	0.4	36	0	4010.1 (0.78)
40	2	0.96	6	294.0	0.3	57	0	4108.2 (0.80)
40	2	0.96	8	333.0	0.5	65	0	4098.8 (0.80)
40	2	0.96	10	405.0	0.5	79	0	4181.2 (0.82)
40	2	0.96	12	475.5	0.4	92	0	4364.1 (0.85)
40	2	0.96	14	547.5	0.6	106	0	4311.1 (0.84)
40	2	0.96	16	637.5	0.6	124	0	4335.5 (0.85)
40	2	0.96	20	763.5	0.7	149	0	4490.4 (0.88)
40	2	0.96	32	1195.5	0.7	233	0	4613.9 (0.90)
40	2	0.96	64	2344.5	8.9	457	1	4777.7 (0.93)
40	2	0.96	128	2500.5	22.8	488	4	4773.3 (0.93)
40	2	0.96	256	2500.5	28.5	488	5	4789.2 (0.94)
40	2	0.97	4	225.0	0.3	43	0	3812.8 (0.74)
40	2	0.97	6	322.5	0.4	62	0	3963.6 (0.77)
40	2	0.97	8	420.0	0.7	82	0	4059.2 (0.79)
40	2	0.97	10	516.0	0.5	100	0	4196.4 (0.82)
40	2	0.97	12	616.5	0.9	120	0	4233.8 (0.83)
40	2	0.97	14	711.0	0.5	138	0	4289.7 (0.84)
40	2	0.97	16	805.5	0.5	157	0	4264.9 (0.83)
40	2	0.97	20	1036.5	0.6	202	0	4382.8 (0.86)
40	2	0.97	32	1582.5	2.1	309	0	4577.5 (0.89)
40	2	0.97	64	2500.5	20.6	488	4	4821.6 (0.94)
40	2	0.97	128	2500.5	27.1	488	5	4828.7 (0.94)
40	2	0.97	256	2500.5	28.4	488	5	4837.1 (0.94)
40	2	0.98	4	300.0	0.7	58	0	4070.3 (0.79)
40	2	0.98	6	508.5	0.7	99	0	3984.4 (0.78)
40	2	0.98	8	594.0	1.5	116	0	4078.4 (0.80)
40	2	0.98	10	741.0	1.0	144	0	4164.7 (0.81)
40	2	0.98	12	888.0	1.9	173	0	4243.4 (0.83)
40	2	0.98	14	1035.0	1.6	202	0	4287.5 (0.84)
40	2	0.98	16	1183.5	1.7	231	0	4336.1 (0.85)
40	2	0.98	20	1477.5	4.2	288	0	4273.6 (0.83)
40	2	0.98	32	2358.0	11.6	460	2	4639.9 (0.91)
40	2	0.98	64	2500.5	24.2	488	4	4843.0 (0.95)
40	2	0.98	128	2500.5	26.7	488	5	4882.6 (0.95)
40	2	0.98	256	2500.5	26.6	488	5	4882.6 (0.95)
40	2	0.99	4	525.0	1.6	102	0	4440.0 (0.87)
40	2	0.99	6	822.0	5.0	160	0	4538.0 (0.89)
40	2	0.99	8	1120.5	4.6	218	0	4672.0 (0.91)
40	2	0.99	10	1417.5	10.5	276	2	4631.1 (0.90)
40	2	0.99	12	1714.5	12.3	334	2	4814.9 (0.94)
40	2	0.99	14	2011.5	11.2	392	2	4866.0 (0.95)
40	2	0.99	16	2308.5	20.7	450	4	4826.0 (0.94)
40	2	0.99	20	2500.5	30.1	488	5	4884.0 (0.95)
40	2	0.99	32	2500.5	43.2	488	8	4909.3 (0.96)
40	2	0.99	64	2500.5	54.7	488	10	4925.2 (0.96)
40	2	0.99	128	2500.5	49.1	488	9	4925.2 (0.96)
40	2	0.99	256	2500.5	31.1	488	6	4925.2 (0.96)
40	2	1.00	4	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	6	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	8	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	10	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	12	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	14	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	16	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	20	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	32	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	64	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	128	2500.5	1125.2	488	219	4966.5 (0.97)
40	2	1.00	256	2500.5	1125.2	488	219	4966.5 (0.97)
40	3	0.90	4	51.0	0.2	9	0	3615.8 (0.71)
40	3	0.90	6	97.5	0.3	19	0	3699.2 (0.72)
40	3	0.90	8	124.5	0.2	24	0	3767.4 (0.74)
40	3	0.90	10	153.0	0.3	29	0	3830.6 (0.75)
40	3	0.90	12	178.5	0.3	34	0	3891.2 (0.76)
40	3	0.90	14	205.5	0.2	40	0	3937.7 (0.77)
40	3	0.90	16	231.0	0.2	45	0	3998.1 (0.78)
40	3	0.90	20	285.0	0.2	55	0	4094.7 (0.80)
40	3	0.90	32	445.5	0.3	87	0	4306.4 (0.84)
40	3	0.90	64	873.0	0.2	170	0	4491.8 (0.88)
40	3	0.90	128	1726.5	3.0	337	0	4494.4 (0.88)
40	3	0.90	256	2500.5	21.4	488	4	4442.1 (0.87)
40	3	0.91	4	64.5	0.2	12	0	3829.6 (0.75)
40	3	0.91	6	106.5	0.3	20	0	3891.9 (0.76)
40	3	0.91	8	136.5	0.4	26	0	3980.0 (0.78)
40	3	0.91	10	168.0	0.2	32	0	4045.1 (0.79)
40	3	0.91	12	198.0	0.3	38	0	4102.6 (0.80)
40	3	0.91	14	228.0	0.2	44	0	4156.0 (0.81)
40	3	0.91	16	256.5	0.3	50	0	4221.1 (0.82)
40	3	0.91	20	319.5	0.3	62	0	4297.9 (0.84)
40	3	0.91	32	498.0	0.5	97	0	4459.8 (0.87)
40	3	0.91	64	979.5	0.1	191	0	4528.6 (0.88)
40	3	0.91	128	1939.5	4.8	378	0	4542.6 (0.89)
40	3	0.91	256	2500.5	23.7	488	4	4540.0 (0.89)
40	3	0.92	4	58.5	0.4	11	0	3871.4 (0.76)
40	3	0.92	6	133.5	0.3	26	0	3946.1 (0.77)
40	3	0.92	8	151.5	0.3	29	0	4009.7 (0.78)
40	3	0.92	10	186.0	0.3	36	0	4071.4 (0.80)
40	3	0.92	12	220.5	0.4	43	0	4124.9 (0.81)
40	3	0.92	14	255.0	0.2	49	0	4178.8 (0.82)
40	3	0.92	16	289.5	0.3	56	0	4230.8 (0.83)
40	3	0.92	20	357.0	0.4	69	0	4332.6 (0.85)
40	3	0.92	32	562.5	0.3	109	0	4480.2 (0.88)
40	3	0.92	64	1110.0	0.3	216	0	4587.2 (0.90)
40	3	0.92	128	2206.5	7.1	430	1	4593.3 (0.90)
40	3	0.92	256	2500.5	22.8	488	4	4587.8 (0.90)
40	3	0.93	4	81.0	0.3	15	0	3883.9 (0.76)
40	3	0.93	6	132.0	0.3	25	0	3910.8 (0.76)
40	3	0.93	8	169.5	0.3	33	0	4032.5 (0.79)
40	3	0.93	10	210.0	0.3	41	0	4046.9 (0.79)
40	3	0.93	12	267.0	0.3	52	0	4114.7 (0.80)
40	3	0.93	14	289.5	0.3	56	0	4181.2 (0.82)
40	3	0.93	16	330.0	0.3	64	0	4226.3 (0.83)
40	3	0.93	20	408.0	0.4	79	0	4317.5 (0.84)
40	3	0.93	32	646.5	0.4	126	0	4478.6 (0.87)
40	3	0.93	64	1281.0	0.3	250	0	4641.2 (0.91)
40	3	0.93	128	2500.5	14.0	488	2	4628.1 (0.90)
40	3	0.93	256	2500.5	24.0	488	4	4629.8 (0.90)
40	3	0.94	4	102.0	0.4	19	0	3760.9 (0.73)
40	3	0.94	6	150.0	0.3	29	0	3859.3 (0.75)
40	3	0.94	8	195.0	0.3	38	0	3885.4 (0.76)
40	3	0.94	10	241.5	0.4	47	0	3989.1 (0.78)
40	3	0.94	12	289.5	0.4	56	0	4060.5 (0.79)
40	3	0.94	14	345.0	0.4	67	0	4085.9 (0.80)
40	3	0.94	16	382.5	0.4	74	0	4164.8 (0.81)
40	3	0.94	20	477.0	0.5	93	0	4249.4 (0.83)
40	3	0.94	32	757.5	0.3	147	0	4469.5 (0.87)
40	3	0.94	64	1507.5	1.3	294	0	4684.7 (0.91)
40	3	0.94	128	2500.5	18.5	488	3	4647.4 (0.91)
40	3	0.94	256	2500.5	24.1	488	4	4683.8 (0.91)
40	3	0.95	4	139.5	0.5	27	0	3787.5 (0.74)
40	3	0.95	6	174.0	0.4	33	0	3864.4 (0.75)
40	3	0.95	8	231.0	0.6	45	0	3860.4 (0.75)
40	3	0.95	10	286.5	0.5	55	0	4065.2 (0.79)
40	3	0.95	12	366.0	0.5	71	0	4144.2 (0.81)
40	3	0.95	14	400.5	0.6	78	0	4189.6 (0.82)
40	3	0.95	16	457.5	0.7	89	0	4275.2 (0.84)
40	3	0.95	20	571.5	0.5	111	0	4392.8 (0.86)
40	3	0.95	32	912.0	0.6	178	0	4609.9 (0.90)
40	3	0.95	64	1824.0	4.8	356	0	4733.0 (0.92)
40	3	0.95	128	2500.5	23.6	488	4	4739.8 (0.93)
40	3	0.95	256	2500.5	27.3	488	5	4721.3 (0.92)
40	3	0.96	4	141.0	0.5	27	0	3826.0 (0.75)
40	3	0.96	6	213.0	0.5	41	0	3904.5 (0.76)
40	3	0.96	8	285.0	0.5	55	0	3975.6 (0.78)
40	3	0.96	10	357.0	0.6	69	0	4017.3 (0.78)
40	3	0.96	12	433.5	0.7	84	0	4128.1 (0.81)
40	3	0.96	14	499.5	0.9	97	0	4217.8 (0.82)
40	3	0.96	16	571.5	0.6	111	0	4280.2 (0.84)
40	3	0.96	20	715.5	0.7	139	0	4433.6 (0.87)
40	3	0.96	32	1147.5	0.8	224	0	4673.1 (0.91)
40	3	0.96	64	2296.5	9.5	448	1	4785.9 (0.93)
40	3	0.96	128	2500.5	24.7	488	4	4786.4 (0.93)
40	3	0.96	256	2500.5	26.2	488	5	4797.0 (0.94)
40	3	0.97	4	177.0	0.7	34	0	4024.0 (0.79)
40	3	0.97	6	274.5	0.8	53	0	4032.3 (0.79)
40	3	0.97	8	372.0	0.8	72	0	4121.3 (0.80)
40	3	0.97	10	468.0	1.1	91	0	4228.6 (0.83)
40	3	0.97	12	565.5	1.2	110	0	4216.7 (0.82)
40	3	0.97	14	663.0	1.7	129	0	4221.5 (0.82)
40	3	0.97	16	757.5	1.4	147	0	4357.5 (0.85)
40	3	0.97	20	952.5	1.9	186	0	4421.7 (0.86)
40	3	0.97	32	1534.5	6.0	299	1	4606.8 (0.90)
40	3	0.97	64	2500.5	21.1	488	4	4831.9 (0.94)
40	3	0.97	128	2500.5	26.4	488	5	4829.0 (0.94)
40	3	0.97	256	2500.5	25.9	488	5	4837.6 (0.94)
40	3	0.98	4	309.0	1.3	60	0	4335.5 (0.85)
40	3	0.98	6	399.0	1.7	77	0	4372.1 (0.85)
40	3	0.98	8	546.0	2.4	106	0	4468.3 (0.87)
40	3	0.98	10	693.0	3.9	135	0	4511.0 (0.88)
40	3	0.98	12	840.0	4.4	164	0	4587.3 (0.90)
40	3	0.98	14	1000.5	5.4	195	1	4680.3 (0.91)
40	3	0.98	16	1134.0	6.4	221	1	4773.9 (0.93)
40	3	0.98	20	1429.5	12.2	279	2	4791.0 (0.94)
40	3	0.98	32	2310.0	19.7	451	3	4808.8 (0.94)
40	3	0.98	64	2500.5	42.5	488	8	4850.5 (0.95)
40	3	0.98	128	2500.5	31.5	488	6	4883.0 (0.95)
40	3	0.98	256	2500.5	27.6	488	5	4883.0 (0.95)
40	3	0.99	4	519.0	4.2	101	0	4717.6 (0.92)
40	3	0.99	6	796.5	8.7	155	1	4795.2 (0.94)
40	3	0.99	8	1071.0	10.5	209	2	4865.0 (0.95)
40	3	0.99	10	1443.0	15.3	281	2	4876.1 (0.95)
40	3	0.99	12	1666.5	17.9	325	3	4880.3 (0.95)
40	3	0.99	14	1963.5	20.9	383	4	4898.7 (0.96)
40	3	0.99	16	2260.5	28.1	441	5	4911.2 (0.96)
40	3	0.99	20	2500.5	44.1	488	8	4927.5 (0.96)
40	3	0.99	32	2500.5	62.7	488	12	4944.3 (0.97)
40	3	0.99	64	2500.5	75.3	488	14	4941.5 (0.97)
40	3	0.99	128	2500.5	77.2	488	15	4924.2 (0.96)
40	3	0.99	256	2500.5	64.3	488	12	4946.9 (0.97)
40	3	1.00	4	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	6	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	8	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	10	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	12	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	14	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	16	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	20	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	32	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	64	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	128	2500.5	1386.8	488	270	4975.4 (0.97)
40	3	1.00	256	2500.5	1386.8	488	270	4975.4 (0.97)
40	4	0.90	4	55.5	0.3	10	0	3805.4 (0.74)
40	4	0.90	6	109.5	0.2	21	0	3723.8 (0.73)
40	4	0.90	8	172.5	0.2	33	0	3804.7 (0.74)
40	4	0.90	10	201.0	0.3	39	0	3891.1 (0.76)
40	4	0.90	12	226.5	0.3	44	0	3917.5 (0.77)
40	4	0.90	14	253.5	0.3	49	0	3974.2 (0.78)
40	4	0.90	16	279.0	0.3	54	0	4043.0 (0.79)
40	4	0.90	20	343.5	0.2	67	0	4118.4 (0.80)
40	4	0.90	32	493.5	0.3	96	0	4336.0 (0.85)
40	4	0.90	64	921.0	0.3	179	0	4493.3 (0.88)
40	4	0.90	128	1774.5	1.1	346	0	4496.9 (0.88)
40	4	0.90	256	2500.5	20.0	488	3	4497.1 (0.88)
40	4	0.91	4	70.5	0.4	13	0	3926.1 (0.77)
40	4	0.91	6	135.0	0.4	26	0	3914.8 (0.76)
40	4	0.91	8	184.5	0.3	36	0	3971.3 (0.78)
40	4	0.91	10	216.0	0.4	42	0	4046.5 (0.79)
40	4	0.91	12	252.0	0.3	49	0	4112.8 (0.80)
40	4	0.91	14	276.0	0.4	53	0	4171.4 (0.81)
40	4	0.91	16	304.5	0.3	59	0	4225.5 (0.83)
40	4	0.91	20	366.0	0.3	71	0	4335.4 (0.85)
40	4	0.91	32	546.0	0.4	106	0	4481.9 (0.88)
40	4	0.91	64	1027.5	0.2	200	0	4544.3 (0.89)
40	4	0.91	128	1989.0	3.3	388	0	4534.6 (0.89)
40	4	0.91	256	2500.5	22.7	488	4	4547.6 (0.89)
40	4	0.92	4	70.5	0.5	13	0	3985.8 (0.78)
40	4	0.92	6	178.5	0.5	34	0	3963.5 (0.77)
40	4	0.92	8	199.5	0.5	38	0	4034.4 (0.79)
40	4	0.92	10	234.0	0.5	45	0	4103.9 (0.80)
40	4	0.92	12	268.5	0.5	52	0	4177.6 (0.82)
40	4	0.92	14	303.0	0.4	59	0	4234.2 (0.83)
40	4	0.92	16	349.5	0.4	68	0	4292.2 (0.84)
40	4	0.92	20	405.0	0.4	79	0	4383.7 (0.86)
40	4	0.92	32	610.5	0.5	119	0	4515.3 (0.88)
40	4	0.92	64	1158.0	0.8	226	0	4590.3 (0.90)
40	4	0.92	128	2182.5	7.4	426	1	4574.5 (0.89)
40	4	0.92	256	2500.5	21.4	488	4	4592.9 (0.90)
40	4	0.93	4	115.5	0.3	22	0	4014.9 (0.78)
40	4	0.93	6	180.0	0.3	35	0	4015.2 (0.78)
40	4	0.93	8	217.5	0.5	42	0	4071.2 (0.80)
40	4	0.93	10	258.0	0.5	50	0	4129.3 (0.81)
40	4	0.93	12	298.5	0.5	58	0	4200.9 (0.82)
40	4	0.93	14	345.0	0.4	67	0	4247.7 (0.83)
40	4	0.93	16	378.0	0.5	73	0	4289.3 (0.84)
40	4	0.93	20	456.0	0.6	89	0	4390.7 (0.86)
40	4	0.93	32	694.5	0.7	135	0	4544.3 (0.89)
40	4	0.93	64	1329.0	1.1	259	0	4644.8 (0.91)
40	4	0.93	128	2374.5	12.0	463	2	4638.6 (0.91)
40	4	0.93	256	2500.5	21.2	488	4	4647.5 (0.91)
40	4	0.94	4	115.5	0.4	22	0	3939.5 (0.77)
40	4	0.94	6	198.0	0.4	38	0	3890.7 (0.76)
40	4	0.94	8	243.0	0.4	47	0	3979.5 (0.78)
40	4	0.94	10	289.5	0.5	56	0	3986.1 (0.78)
40	4	0.94	12	342.0	0.4	66	0	4111.9 (0.80)
40	4	0.94	14	384.0	0.6	75	0	4158.7 (0.81)
40	4	0.94	16	442.5	0.4	86	0	4199.2 (0.82)
40	4	0.94	20	544.5	0.9	106	0	4298.1 (0.84)
40	4	0.94	32	805.5	0.4	157	0	4489.5 (0.88)
40	4	0.94	64	1555.5	1.3	303	0	4686.7 (0.92)
40	4	0.94	128	2500.5	15.2	488	2	4696.1 (0.92)
40	4	0.94	256	2500.5	23.3	488	4	4697.5 (0.92)
40	4	0.95	4	180.0	0.6	35	0	3932.0 (0.77)
40	4	0.95	6	222.0	0.5	43	0	3960.6 (0.77)
40	4	0.95	8	279.0	0.6	54	0	3976.2 (0.78)
40	4	0.95	10	334.5	0.5	65	0	4066.5 (0.79)
40	4	0.95	12	391.5	0.7	76	0	4139.7 (0.81)
40	4	0.95	14	448.5	0.8	87	0	4158.2 (0.81)
40	4	0.95	16	505.5	0.8	98	0	4137.2 (0.81)
40	4	0.95	20	642.0	1.1	125	0	4300.0 (0.84)
40	4	0.95	32	960.0	0.8	187	0	4573.8 (0.89)
40	4	0.95	64	1872.0	3.6	365	0	4742.6 (0.93)
40	4	0.95	128	2500.5	20.7	488	4	4738.7 (0.93)
40	4	0.95	256	2500.5	23.0	488	4	4747.4 (0.93)
40	4	0.96	4	189.0	0.8	36	0	4069.7 (0.79)
40	4	0.96	6	294.0	0.9	57	0	3991.8 (0.78)
40	4	0.96	8	333.0	1.0	65	0	4028.8 (0.79)
40	4	0.96	10	405.0	1.2	79	0	4174.5 (0.82)
40	4	0.96	12	475.5	1.1	92	0	4140.1 (0.81)
40	4	0.96	14	547.5	1.9	106	0	4254.1 (0.83)
40	4	0.96	16	637.5	2.2	124	0	4332.2 (0.85)
40	4	0.96	20	763.5	1.8	149	0	4435.8 (0.87)
40	4	0.96	32	1195.5	4.4	233	0	4580.2 (0.89)
40	4	0.96	64	2287.5	9.6	446	1	4787.8 (0.94)
40	4	0.96	128	2500.5	23.7	488	4	4797.2 (0.94)
40	4	0.96	256	2500.5	23.6	488	4	4797.4 (0.94)
40	4	0.97	4	225.0	1.4	43	0	4261.1 (0.83)
40	4	0.97	6	322.5	1.8	62	0	4300.7 (0.84)
40	4	0.97	8	420.0	1.8	82	0	4381.0 (0.86)
40	4	0.97	10	516.0	3.2	100	0	4446.4 (0.87)
40	4	0.97	12	616.5	3.9	120	0	4478.8 (0.87)
40	4	0.97	14	711.0	4.0	138	0	4547.5 (0.89)
40	4	0.97	16	825.0	3.9	161	0	4627.5 (0.90)
40	4	0.97	20	1036.5	7.1	202	1	4701.0 (0.92)
40	4	0.97	32	1582.5	9.9	309	1	4731.0 (0.92)
40	4	0.97	64	2500.5	26.0	488	5	4834.6 (0.94)
40	4	0.97	128	2500.5	24.2	488	4	4845.9 (0.95)
40	4	0.97	256	2500.5	27.8	488	5	4847.4 (0.95)
40	4	0.98	4	300.0	2.3	58	0	4520.6 (0.88)
40	4	0.98	6	528.0	4.0	103	0	4543.9 (0.89)
40	4	0.98	8	594.0	5.4	116	1	4603.1 (0.90)
40	4	0.98	10	741.0	6.7	144	1	4689.2 (0.92)
40	4	0.98	12	888.0	9.1	173	1	4784.7 (0.93)
40	4	0.98	14	1035.0	9.7	202	1	4800.8 (0.94)
40	4	0.98	16	1209.0	12.3	236	2	4825.3 (0.94)
40	4	0.98	20	1477.5	17.5	288	3	4862.5 (0.95)
40	4	0.98	32	2358.0	32.3	460	6	4868.6 (0.95)
40	4	0.98	64	2500.5	46.9	488	9	4894.4 (0.96)
40	4	0.98	128	2500.5	46.7	488	9	4897.3 (0.96)
40	4	0.98	256	2500.5	29.3	488	5	4892.6 (0.96)
40	4	0.99	4	642.0	8.4	125	1	4850.2 (0.95)
40	4	0.99	6	975.0	13.3	190	2	4880.4 (0.95)
40	4	0.99	8	1119.0	16.8	218	3	4903.1 (0.96)
40	4	0.99	10	1417.5	23.8	276	4	4915.8 (0.96)
40	4	0.99	12	1716.0	21.7	335	4	4929.7 (0.96)
40	4	0.99	14	2011.5	26.2	392	5	4936.9 (0.96)
40	4	0.99	16	2308.5	34.3	450	6	4937.7 (0.96)
40	4	0.99	20	2500.5	37.3	488	7	4937.9 (0.96)
40	4	0.99	32	2500.5	65.4	488	12	4944.0 (0.97)
40	4	0.99	64	2500.5	82.2	488	16	4947.3 (0.97)
40	4	0.99	128	2500.5	87.7	488	17	4946.2 (0.97)
40	4	0.99	256	2500.5	102.9	488	20	4947.3 (0.97)
40	4	1.00	4	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	6	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	8	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	10	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	12	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	14	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	16	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	20	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	32	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	64	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	128	2500.5	1732.5	488	338	4997.2 (0.98)
40	4	1.00	256	2500.5	1732.5	488	338	4997.2 (0.98)
40	5	0.90	4	55.5	0.4	10	0	3904.7 (0.76)
40	5	0.90	6	73.5	0.3	14	0	3787.2 (0.74)
40	5	0.90	8	100.5	0.5	19	0	3882.2 (0.76)
40	5	0.90	10	127.5	0.4	24	0	3907.0 (0.76)
40	5	0.90	12	165.0	0.3	32	0	3940.8 (0.77)
40	5	0.90	14	181.5	0.4	35	0	4012.5 (0.78)
40	5	0.90	16	207.0	0.4	40	0	4059.3 (0.79)
40	5	0.90	20	261.0	0.3	50	0	4136.3 (0.81)
40	5	0.90	32	421.5	0.3	82	0	4326.0 (0.84)
40	5	0.90	64	847.5	0.2	165	0	4496.2 (0.88)
40	5	0.90	128	1702.5	1.7	332	0	4496.9 (0.88)
40	5	0.90	256	2500.5	18.6	488	3	4497.8 (0.88)
40	5	0.91	4	78.0	0.4	15	0	3973.5 (0.78)
40	5	0.91	6	82.5	0.4	16	0	3872.6 (0.76)
40	5	0.91	8	124.5	0.4	24	0	3971.0 (0.78)
40	5	0.91	10	144.0	0.5	28	0	4033.2 (0.79)
40	5	0.91	12	174.0	0.5	33	0	4092.3 (0.80)
40	5	0.91	14	204.0	0.4	39	0	4157.4 (0.81)
40	5	0.91	16	232.5	0.6	45	0	4210.3 (0.82)
40	5	0.91	20	294.0	0.5	57	0	4297.1 (0.84)
40	5	0.91	32	474.0	0.5	92	0	4473.2 (0.87)
40	5	0.91	64	955.5	0.4	186	0	4542.3 (0.89)
40	5	0.91	128	1915.5	1.7	374	0	4547.7 (0.89)
40	5	0.91	256	2500.5	21.4	488	4	4547.8 (0.89)
40	5	0.92	4	55.5	0.4	10	0	4037.6 (0.79)
40	5	0.92	6	117.0	0.5	22	0	3954.6 (0.77)
40	5	0.92	8	127.5	0.4	24	0	4026.3 (0.79)
40	5	0.92	10	162.0	0.6	31	0	4093.2 (0.80)
40	5	0.92	12	201.0	0.6	39	0	4170.5 (0.81)
40	5	0.92	14	234.0	0.5	45	0	4224.3 (0.83)
40	5	0.92	16	265.5	0.5	51	0	4270.8 (0.83)
40	5	0.92	20	346.5	0.5	67	0	4372.9 (0.85)
40	5	0.92	32	538.5	0.4	105	0	4537.2 (0.89)
40	5	0.92	64	1086.0	0.6	212	0	4593.6 (0.90)
40	5	0.92	128	2176.5	5.3	425	1	4597.0 (0.90)
40	5	0.92	256	2500.5	21.2	488	4	4597.8 (0.90)
40	5	0.93	4	88.5	0.6	17	0	4077.4 (0.80)
40	5	0.93	6	109.5	0.5	21	0	4027.4 (0.79)
40	5	0.93	8	145.5	0.5	28	0	4090.0 (0.80)
